N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,8210,1642000,17218090
100,8220,1644000,17061280
100,8230,1646000,16846144
100,8240,1648000,16822434
100,8250,1650000,16559514
100,8260,1652000,16494294
100,8270,1654000,17458786
100,8280,1656000,17662882
100,8290,1658000,17086804
100,8300,1660000,17463019
100,8310,1662000,16644167
100,8320,1664000,16441014
100,8330,1666000,17080542
100,8340,1668000,16025212
100,8350,1670000,15958086
100,8360,1672000,15920401
100,8370,1674000,16000631
100,8380,1676000,17335967
100,8390,1678000,17516802
100,8400,1680000,16260255
100,8410,1682000,16114313
100,8420,1684000,16306357
100,8430,1686000,16153042
100,8440,1688000,16420223
100,8450,1690000,16434465
100,8460,1692000,16193561
100,8470,1694000,16439389
100,8480,1696000,17195548
100,8490,1698000,16654328
100,8500,1700000,16239799
100,8510,1702000,17435568
100,8520,1704000,18137037
100,8530,1706000,16597437
100,8540,1708000,16793638
100,8550,1710000,16682368
100,8560,1712000,17282309
100,8570,1714000,17305929
100,8580,1716000,17483669
100,8590,1718000,17087982
100,8600,1720000,17235326
100,8610,1722000,17235593
100,8620,1724000,17575739
100,8630,1726000,17043194
100,8640,1728000,17113024
100,8650,1730000,16824895
100,8660,1732000,16937605
100,8670,1734000,17078003
100,8680,1736000,16828088
100,8690,1738000,17843663
100,8700,1740000,17309264
100,8710,1742000,17528837
100,8720,1744000,17215971
100,8730,1746000,16716811
100,8740,1748000,16640222
100,8750,1750000,17522048
100,8760,1752000,17458240
100,8770,1754000,17005825
100,8780,1756000,16812160
100,8790,1758000,17048628
100,8800,1760000,17083096
100,8810,1762000,17815606
100,8820,1764000,18012434
100,8830,1766000,17592376
100,8840,1768000,16982202
100,8850,1770000,18066356
100,8860,1772000,17319846
100,8870,1774000,17115213
100,8880,1776000,17184430
100,8890,1778000,17259310
100,8900,1780000,17090822
100,8910,1782000,17169655
100,8920,1784000,17403177
100,8930,1786000,17558952
100,8940,1788000,17732319
100,8950,1790000,17862647
100,8960,1792000,17365871
100,8970,1794000,18204178
100,8980,1796000,17549363
100,8990,1798000,18052080
100,9000,1800000,17222620
100,9010,1802000,17806766
100,9020,1804000,17542865
100,9030,1806000,17369202
100,9040,1808000,17707790
100,9050,1810000,17883244
100,9060,1812000,17691227
100,9070,1814000,17721797
100,9080,1816000,17646613
100,9090,1818000,18468428
100,9100,1820000,18215718
100,9110,1822000,17851598
100,9120,1824000,17691946
100,9130,1826000,17294855
100,9140,1828000,17630956
100,9150,1830000,17444396
100,9160,1832000,17658306
100,9170,1834000,17898607
100,9180,1836000,18577240
100,9190,1838000,18035859
100,9200,1840000,17871618
100,9210,1842000,17807303
100,9220,1844000,18073880
100,9230,1846000,18748659
100,9240,1848000,17855952
